Page score,Page trust score,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
1,3,Não posso entrar no FOX: Novo usuário FOX – Ajuda FOX,https://help.foxplay.com/hc/pt-br/articles/204744104-N%C3%A3o-posso-entrar-no-FOX-Novo-usu%C3%A1rio-FOX,https://www.zendesk.com.br/help-center/,Powered by Zendesk,4,31,false,true,false,false,false,false,2017-10-19,2017-11-04,false,false
1,3,Quais conteúdos posso acessar durante o meu período de degustação? – Ajuda FOX,https://help.foxplay.com/hc/pt-br/articles/202933224--Quais-conte%C3%BAdos-posso-acessar-durante-o-meu-per%C3%ADodo-de-degusta%C3%A7%C3%A3o-,https://www.zendesk.com.br/help-center/,Powered by Zendesk,4,23,false,true,false,false,false,false,2017-09-16,2017-11-04,false,false
1,2,Minha senha da Multiplay Telecom?* – Ajuda FOX,http://help.foxplay.com/hc/pt-br/articles/215326337-Minha-senha-da-Multiplay-Telecom-,https://www.zendesk.com.br/help-center/,Powered by Zendesk,5,10,false,true,false,false,false,false,2017-02-03,2017-11-18,false,true
1,3,Xbox One > Solução Geral – Ajuda FOX,https://help.foxplay.com/hc/pt-br/articles/212007228-Xbox-One-Solu%C3%A7%C3%A3o-Geral,https://www.zendesk.com.br/help-center/,Powered by Zendesk,4,23,false,true,false,false,false,false,2017-09-28,2017-10-27,false,false
1,3,Acesso de Funcionários FOX – Como começo no App da FOX? – Ajuda FOX,https://help.foxplay.com/hc/pt-br/articles/204913814-Acesso-de-Funcion%C3%A1rios-FOX-Como-come%C3%A7o-no-App-da-FOX-,https://www.zendesk.com.br/help-center/,Powered by Zendesk,4,22,false,true,false,false,false,false,2017-09-28,2017-10-27,false,false
1,3,O que são conteúdos catch up ou biblioteca? – Ajuda FOX,https://help.foxplay.com/hc/pt-br/articles/202783304-O-que-s%C3%A3o-conte%C3%BAdos-catch-up-ou-biblioteca-,https://www.zendesk.com.br/help-center/,Powered by Zendesk,4,28,false,true,false,false,false,false,2017-09-28,2017-10-27,false,false
1,3,Como começo na minha Smart TV / Blu-Ray Samsung®? – Ajuda FOX,https://help.foxplay.com/hc/pt-br/articles/203264834-Como-come%C3%A7o-na-minha-Smart-TV-Blu-Ray-Samsung-,https://www.zendesk.com.br/help-center/,Powered by Zendesk,6,27,false,true,false,false,false,false,2017-11-04,2017-11-04,false,false
1,3,Posso usar FOX no meu console Xbox 360®? – Ajuda FOX,https://help.foxplay.com/hc/pt-br/articles/205044834-Posso-usar-FOX-no-meu-console-Xbox-360-,https://www.zendesk.com.br/help-center/,Powered by Zendesk,4,20,false,true,false,false,false,false,2017-09-28,2017-10-27,false,false
1,3,Como ativo minha Smart TV Philips®? – Ajuda FOX,https://help.foxplay.com/hc/pt-br/articles/204589444-Como-ativo-minha-Smart-TV-Philips-,https://www.zendesk.com.br/help-center/,Powered by Zendesk,4,32,false,true,false,false,false,false,2017-11-28,2017-11-28,true,false
1,3,Na minha Smart TV LG® – Ajuda FOX,https://help.foxplay.com/hc/pt-br/sections/200811214-Na-minha-Smart-TV-LG-,https://www.zendesk.com.br/help-center/,Powered by Zendesk,4,25,false,true,false,false,false,false,2017-11-28,2017-11-28,true,false
1,3,Não encontro a App FOX na minha Smart TV / Blu-Ray Samsung®? – Ajuda FOX,https://help.foxplay.com/hc/pt-br/articles/203445820-N%C3%A3o-encontro-a-App-FOX-na-minha-Smart-TV-Blu-Ray-Samsung-,https://www.zendesk.com.br/help-center/,Powered by Zendesk,5,26,false,true,false,false,false,false,2017-10-27,2017-10-27,false,false
1,3,Acesso Convidados FOX - Como começo no FOX? – Ajuda FOX,https://help.foxplay.com/hc/pt-br/articles/204919624-Acesso-Convidados-FOX-Como-come%C3%A7o-no-FOX-,https://www.zendesk.com.br/help-center/,Powered by Zendesk,4,23,false,true,false,false,false,false,2017-09-28,2017-10-27,false,false
1,3,Conteúdos disponíveis – Ajuda FOX,https://help.foxplay.com/hc/pt-br/sections/200536800-Conte%C3%BAdos-dispon%C3%ADveis,https://www.zendesk.com.br/help-center/,Powered by Zendesk,4,29,false,true,false,false,false,false,2017-12-08,2017-12-08,true,false
1,3,￼FOX no meu CONSOLE – Ajuda FOX,https://help.foxplay.com/hc/pt-br/categories/115001029108--FOX-no-meu-CONSOLE,https://www.zendesk.com.br/help-center/,Powered by Zendesk,4,22,false,true,false,false,false,false,2017-09-03,2017-11-18,false,true
1,3,Minha senha da NET? – Ajuda FOX,https://help.foxplay.com/hc/pt-br/articles/234962547-Minha-senha-da-NET-,https://www.zendesk.com.br/help-center/,Powered by Zendesk,7,28,false,true,false,false,false,false,2017-10-11,2017-10-27,false,false
1,3,Entre com sua operadora de TV – Ajuda FOX,https://help.foxplay.com/hc/pt-br/articles/115000358152-Entre-com-sua-operadora-de-TV,https://www.zendesk.com.br/help-center/,Powered by Zendesk,4,22,false,true,false,false,false,false,2017-10-07,2017-11-07,false,false
1,3,Brasil – Ajuda FOX,https://help.foxplay.com/hc/pt-br/sections/200460474-Brasil,https://www.zendesk.com.br/help-center/,Powered by Zendesk,4,29,false,true,false,false,false,false,2017-10-19,2017-11-18,false,true
1,3,É possível baixar os episódios? – Ajuda FOX,https://help.foxplay.com/hc/pt-br/articles/201788100-%C3%89-poss%C3%ADvel-baixar-os-epis%C3%B3dios-,https://www.zendesk.com.br/help-center/,Powered by Zendesk,4,28,false,true,false,false,false,false,2017-09-28,2017-10-27,false,false
